pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43	pca_44	pca_45	pca_46	pca_47	pca_48	pca_49
-0.04041678426837473	-0.1430768363978781	-0.023321014475103607	0.0025999830468235174	-0.022120921801112137	0.10231186934219136	0.08188980550342675	-0.14393196900613683	-0.0505566000577945	-0.12715719486276067	-0.0647825794365291	-0.08184935872342329	-0.032564058753400155	-0.0003081199190679146	-0.06782569656798224	-0.09613430504040453	-0.0820954280682053	-0.12165796787994058	-0.03788380654668544	0.03791085735721922	0.030707847984104017	-0.022368356285578837	0.011607797890958026	-0.1317641550515588	0.011993859055288693	-0.036868385864517635	-0.11891176006405942	0.10414028068367048	-0.03515349101594385	0.07508554867895251	0.01734436769248575	-0.05932043606893398	0.10472724055952506	-0.05640216468848461	0.05696995476553561	-0.0317246088762462	0.059158821076770486	0.03245130603616947	0.02815372484493854	-0.011647926873065137	0.08345998502923099	-0.09489295007211301	0.04830011995965372	0.019068728057851397	-0.003515968336886846	0.10790121826567632	-0.04788848425120655	-0.013175058549616162	0.02127419593720816	-0.09689735778163946
0.00021931262374148765	-0.09258271542107505	0.03160573197334922	-0.03340302747688622	0.027814175573315086	0.12679461274002435	-0.01953993935668652	0.03418195456219207	-0.030326692780148663	-0.007927072986056969	-0.026369069677615525	-0.05430124502094086	-0.018783742342098397	-0.2636236236500552	-0.02300880449362244	0.10491361502604844	0.16715179524368934	0.0016166290347600773	0.04746128442815127	0.05637895628597109	-0.049741312674940696	-0.16864050241186082	-0.008924268824241872	0.132510386086446	-0.07129366460486129	-0.061180040173375305	-0.06338004248343898	0.15134776347106155	-0.04510173429999178	0.06290392608483338	-0.16785938589204802	-0.10533790231173318	0.06263102633742558	-0.22816061393608436	0.07853998615777832	0.06291036988949351	0.024926418214011294	0.06654591040274827	-0.03596613516060654	0.055363991827711845	0.04396587182654234	-0.08865555988071949	-0.16297205283266303	0.08119717180197508	0.0678497119541065	0.20261535040918432	-0.059340063381355834	0.08351144107562382	0.009597747022187436	-0.014654358916152486
0.026121256262477695	-0.06790752255941246	0.009330617896073477	-0.026847029970079886	0.03685222258606294	0.011200722260756857	-0.0010624066482887162	0.03002372210077926	0.11901017935627856	-0.02094509146469139	-0.06552995920043328	0.09081086678251349	0.05549612583739372	-0.04780109159655044	0.11210504146718403	-0.07876039254948128	0.013551589362054584	0.07025366839179566	0.04508517971114394	0.061129755992626655	0.03341985909067555	-0.0715738854931278	0.0080112643174724	0.09396753054289789	-0.10410473227930764	-0.009023175006274198	-0.026973736049934055	-0.02474064393774107	-0.05997112527471027	0.042402419869988044	-0.027032252935602984	-0.06471300923303488	-0.10407946076817798	0.05686281782546697	0.0010495566559293422	-0.02612211644143552	0.007152527789284376	0.06421469579870034	0.024154328236801862	-0.06468914390717856	-0.006486240081959242	-0.07852657532426975	-0.056336633090985994	0.0839001712630624	-0.028969654597840507	0.04980572543392258	-0.20268122528218252	-0.0714182218901564	-0.03952764276454178	0.03916393816267762
0.00782613812907325	-0.10263206978547007	-0.0019398165743691011	0.0024301477061788013	0.01549094081967049	0.02439197094349503	-0.011481842012048868	-0.0020523534056760134	0.08164275825437833	-0.04093383852736971	-0.026279869594932923	0.09231494614344138	0.06274087297043998	-0.034558459494151456	0.1019625075806476	-0.01677126159371061	0.034921845148458586	0.0668213070999278	0.08412025042153368	-0.005645737435766629	0.08756088280368678	-0.04738006057629275	0.067586800970551	-0.03645620734130442	-0.02443922546264371	0.05506282613798525	-0.024535809881422982	-0.05790058919066757	-0.009771393404665554	-0.017758111971651953	0.024931297628868358	-0.009815769476448799	-0.13738005105931525	-0.07914493133279497	0.04794267515168752	-0.014083717850260354	-0.016606237403919144	0.021432836320970483	0.030648143535137257	0.03287142528171086	-0.06932309804959573	-0.05615747030529	-0.08799200677755335	0.06446407567596538	-0.03257174021502948	0.0524903724377529	-0.14460060804234967	-0.058251944703599644	-0.015883224823204194	-0.10583839812445689
-0.002426588766884867	-0.0937146113833372	0.02971606549808587	-0.02902605149503134	0.0029773187983687124	0.011899868140859988	-0.037113255475639595	0.06271739908702223	0.11654227675267527	-0.03891156305204834	-0.018222955824859707	0.12206165409720315	0.039958563400345905	-0.07082728948692696	0.012109820261942572	0.014741042691325338	0.023584413967608964	-0.0024654287400306986	0.11988142772525193	0.019637096177782865	0.09056592559776926	-0.10803223476793256	0.01745304336895229	0.02737648372602619	0.01573886453547274	0.08623997166714004	-0.03219703627861803	-0.0019358970466625738	-0.015329584293327314	-0.07791392853804478	-0.020969403818166397	-0.04467083453129224	-0.12269167177399372	-0.067997416977709	0.015341961592007312	0.07312352277876337	-0.07684437733268	-0.006970218934080952	0.011401105031646833	0.022068880710923194	-0.01963928915903765	0.004373340843826866	0.021433547064697703	0.04715472425508618	-0.017085513018781348	0.11675987599125777	-0.04707314034281707	-0.05112295025061632	0.02797063664362035	0.017814225418261127
-0.009344900517192318	-0.09690356545069924	0.011321490284293719	-0.019803582829709163	-0.012697343407736124	-0.07591073804396382	-0.08940974049887794	0.06176512141968005	0.10927706164019574	-0.039021181304849814	-0.03651367609375471	0.06523351299567574	-0.02204039206998326	0.02937590213071517	-0.026477802920563093	-0.021677053850600106	0.03738960299178351	-0.0679664054715535	0.06405480174977325	0.010847321440580149	0.030548341476862417	-0.11074578836398849	0.06793685453846313	-0.005092116663772947	0.06561514492113082	0.08732258709191418	-0.0466844065263613	0.04451888060839597	0.008771815934328756	-0.09560494067635084	-0.03563586389573136	0.06694079253797118	-0.04387387917690467	-0.07646653963076425	0.025029085767055478	-0.051744837988384126	-0.07141388797321481	-0.090081967800867	0.14162856002688656	3.116133816778721e-05	0.028427390811754508	-0.14574232994911346	0.022298430790983682	-0.04440242772207695	-0.003475897283624012	0.05011455338042735	0.10939210219105205	0.012816583646300894	-0.032200674700261216	0.001412674685286868
-0.034889621429913566	-0.11198707296017368	-0.0030392822565940046	0.0017636281801822595	-0.03641748859441032	-0.10392903942552265	-0.06953989193497358	-0.031169069528980353	0.039468354180302555	-0.057727304108688135	-0.05666298762077762	-0.030169644473264312	-0.05689558538642671	0.03784898228751313	0.0004889693527020122	-0.10015739594867817	-0.007621581569023872	0.015984213139685108	-0.019271413852470276	0.05771915006921047	0.028198459502235707	-0.06539711678341803	0.04840701190859802	-0.038053914799153696	0.07492203632860497	-0.009331823526619903	0.02765809633959032	0.02444492214082949	0.0649629585042002	0.03388080215883952	-0.020299698591175037	0.05388870853569606	0.06219023083417577	-0.038259651820537796	0.039099761405618126	-0.05382514593756667	0.014434471316043591	-0.1678438047816456	0.0851609859063126	-0.020380271854216054	0.07352372649500125	-0.10709685955912743	-0.015871837892065612	-0.002836627775207573	-0.0012071492333647488	-0.018175762545439587	0.0245944861673143	-0.09286176126518297	0.030118272638396136	-0.057200872321570104
-0.03964378316549458	-0.124558038183	0.015336715331234872	-0.0030514958841256147	-0.03534206279445049	-0.04619004781967615	-0.03333255671828292	-0.006081302504959446	0.007245016123924773	0.009344425602194645	0.02261408792377436	-0.08618419665562882	-0.050062620641890654	-0.0020666819361252475	0.07906193305990311	-0.026046391579408863	-0.04246281986780598	0.1415446624739439	0.058463911802135546	0.07790195710207243	0.08347851696016204	-0.02862815138518102	0.11281268819430218	0.028968906313599052	0.050087739459205555	-0.09980025759344474	0.031435044934701326	0.005313368487836992	0.0825218325639211	-0.024311202589524836	0.01351237545671741	-0.0217016910387577	0.09761065932440566	0.04672074004040366	0.030001936758949282	-0.0062891160691202	0.05480277687801703	-0.10405274132501119	0.02284941321553509	0.05954127980461628	0.11217376822290274	-0.09611173458524744	0.023369616409628112	0.014705564953175449	0.019006863752744373	-0.04761846970894601	0.06839274128820988	-0.009650675979089113	-0.016928450254255455	0.016645982063796066
-0.04144591712626608	-0.13032586712112101	0.012982973543815075	-0.02468343672701688	-0.017788863772897262	0.028444886857180333	0.009243569017439784	0.017311637764338472	0.03788573116008749	0.026090289845759285	-0.007587442408059621	0.012937299947870184	-0.029780214794011717	-0.0035343838623774493	0.0755331194245973	-0.02182112707958556	-0.12345528667666572	0.06115974099674997	0.08615020310347418	-0.013790107476209457	0.03835001906684152	-0.02198907925141228	0.08236253151875923	0.015703607683791684	0.0404946275239447	-0.07898591159859272	0.019711385356788097	0.015227161873164956	0.054926127145636466	-0.06762037218937555	-0.05632067529471592	-0.01931462794375741	0.10229787852868491	-0.009128430744498569	0.07305033903042046	-0.0977589801260532	0.10653711950481319	-0.09932744904680772	-0.0344080213972471	0.0012118779483556302	0.08751212467067829	-0.06352273464392959	-0.004023312968124186	0.15315524899997007	0.018601362730619436	-0.05014801197094457	0.11262675574243003	-0.06146978211604083	0.0025094767533322525	0.08929677233670136
0.001115265160151841	-0.14059663248179316	-0.015621516596054876	0.002187128372092747	-0.011811249236815983	0.06962367938780682	0.02875036275817518	-0.08018678361860171	-0.044013366969960846	-0.09307783499178768	-0.01860111864461665	0.05351634098357179	0.029622526357892753	-0.03013624108129362	-0.009948541359598329	-0.03124593919485326	-0.10013503886744765	0.02430135861589701	0.025130133351515135	-0.0673710644322703	0.008070046556573854	-0.043407084764294494	0.15790102927724647	-0.10620700010215325	0.09980292712808256	-0.011716103786210925	-0.07741543424892579	0.049516633584556685	-0.019387460276454896	-0.024659624068105103	-0.002099193547827581	-0.038139523950497745	-0.05567132645887202	-0.14491532417857236	0.02819882182164235	-0.10800582978512188	0.1606588028309981	-0.041491638607759555	0.028404224220345314	0.006058097804927687	0.062053864577028287	0.04217392329368316	-0.044770407068057856	0.016353555007091514	0.012873419208041553	-0.04604055517556004	0.19589310765012305	-0.1545549297706406	-0.04884509484721405	-0.07212261884951099
0.0059443970784373076	-0.12206754424666562	0.01061750519534539	-0.0242416380494709	0.02586388485343203	0.09160569900517157	0.022321106655514455	0.03480299020743968	0.05878815453580395	-0.028582478725405314	0.00014372186803410236	0.059711398760272094	0.04173432329910795	0.008800177880317894	0.04495658562538601	0.041936970997543295	0.018791031991612722	0.032682478130288156	0.05607053256441222	-0.10993153661772834	0.02428343805910107	-0.042330041998664	0.058905426237189244	-0.010449162344487076	0.009813971556664414	0.03475336774467864	0.011368574489769773	0.05006225976997441	-0.05895756746922325	-0.052964956393069404	0.04322123900513565	0.009328660256008148	-0.10302430996754111	-0.14864733840209005	0.1399780454644094	-0.09881472683122863	0.07499217554264563	-0.016712853892029644	0.0592728394644899	-0.032524972309465154	0.04521951486239113	0.09387302429222484	-0.10921570839430435	0.019581165802699044	0.13076261773284287	0.06692164072060915	0.08568703119411826	0.0006495160318189253	0.004040924819609021	-0.11080107525767247
-0.05236457261729719	-0.06234346946437928	0.022650054862283754	-0.011251341711339716	0.036093256655883706	0.044419685051709845	0.04248437220944679	-0.05064871752837934	0.1883432676418954	-0.17068352995466363	0.08143271787233747	0.0501466374765937	-0.028156876302120604	0.20769552409306608	-0.08998100811064397	-0.09445665040820117	0.05548069521102905	0.0705359027682043	-0.0007591183487626052	-0.13989129504828468	0.005326625331328744	0.10761620676299166	-0.10127189194450975	0.1624382518285445	-0.11724927700193993	0.022318308017491788	0.026579661299182517	-0.016383852014003112	0.046364697813909755	-0.07679433511634123	0.08456601201930877	-0.05658390288954904	0.02563324461373355	-0.041959281341516025	0.02923444661737281	-0.00036015944048757575	-0.05585028185404167	0.08564820884288882	0.05992654917825116	-0.1589588543589033	0.1960237874336742	-0.014181900855662104	-0.07450492798206958	-0.021286020599876165	0.12474039776170961	0.037177842397162375	-0.038660989451387184	-0.030541275731176654	0.06703952954812795	0.008977039687565583
-0.11923383056182815	-0.004159464780183166	0.03295082986175312	-0.022535745411128887	0.01526664958584042	0.06411149091540227	0.018360513749262487	-0.041349036268087974	0.018337999613726542	-0.031563436665222294	-0.041189094325133374	0.021797295107815924	-0.034406729738779895	-0.1551568534318764	-0.0365570272592699	0.0031344578779962436	0.11293277376869759	-0.062498096308667754	-0.08756228166924979	-0.018964971774278194	-0.06602289481568227	0.1163986408961003	-0.024748927183970294	0.07645961827621192	-0.004117634080701538	0.12495928891253297	0.03795636851032051	-0.07822622341443872	0.08126981642903257	-0.14363393693568727	0.10791629822997692	-0.00874761866498494	0.10248547465834894	-0.12364963829127479	-0.11470618575410949	0.03473446444129578	0.18210404230445598	-0.0077111619968238156	-0.01879030286806764	-0.14767002312040367	0.03052764710110628	0.057839135532829565	-0.044548298750641646	0.13283102262758567	0.01655225421813035	-0.08710573403096579	0.06979682055262157	0.1066204324219474	0.010761858443961218	-0.07374427700716339
-0.10281917300519858	-0.023265794414475568	0.025175816801699512	-0.03231037019375558	-0.01228274962995721	-0.011984877782008078	-0.010076405718151816	0.019523859260395085	-0.018562480966201476	0.06371340778457844	-0.11542395093875357	0.07621416162667392	0.0014738749865283451	-0.22877080671494415	0.0341883358623874	0.0969074271433587	-0.057289083447617926	-0.06627253951810541	-0.11501104578513299	-0.02689709700904496	-0.0128779719249974	0.04871169109853927	-0.06896727264248068	0.09263514147000773	0.045320779511622625	0.06763410491446781	0.05418762915510533	-0.11793588381381172	-0.012148427228971151	-0.10632219471253651	0.05625468133690325	0.04485471306923414	-0.032827443908900356	0.009412871230457684	-0.05920162859982458	-0.19785261418061956	0.02384035892224258	-0.04367064090809894	-0.0011825840575539481	-0.10068843655213569	0.031156579533833672	0.19906576380504373	0.11485907063145347	0.11691525792260665	-0.03604470363266961	0.036878835958592385	-0.013650916314089434	0.07720193237811016	0.04475472030691143	-0.1356196833864204
0.023650969046260725	0.010002811496192856	-0.0010947387342228401	0.022374776702556214	0.04165281257651968	-0.05578572758410625	-0.04340694338096025	0.0036330244264269783	-0.03376549223208113	0.03317630560582087	-0.07045407251000457	0.0725337958657367	0.002903805537191509	-0.06978313671685488	0.12874557162581415	0.04569323829306661	-0.007042485970597617	0.021982228947943157	-0.06921214119848812	-0.12833091139542702	0.10572088639341717	0.021672008129993144	0.11458240008834386	-0.010009552745257971	-0.017137525788590263	-0.1685115979313175	0.04655927942261981	-0.11330255614791239	-0.08241688247018306	0.08592470619362089	0.008335922954108246	0.006976676448854496	-0.11588841917153428	0.026030883590198797	0.1360172863138292	0.036914423555816936	0.027643749624167838	-0.05056715567465182	0.03130566268035339	-0.2146521893099445	0.06677237582017344	0.09339537290595139	-0.10817146984586463	-0.16462703991477312	-0.3165840229542433	-0.04574757340678726	0.04615196643356739	0.10373676451758972	0.21794617052922394	-0.021459091523688974
0.04221465616346504	-0.005714702736663754	0.013890944563475312	0.004235351019072681	0.030526939238653558	-0.03684312989885329	-0.036456041917392115	-0.031002909134298078	0.09612140024039469	-0.028264652070553353	-0.05394856247528845	0.136594105831986	0.04057838710296713	-0.0715360681222188	0.0924460719582421	0.005105595243313105	0.0610660815337042	0.029858161857886624	0.03630309186868941	-0.024568986942955583	-0.02922136147195359	-0.008648471356434678	0.049064363036067024	0.007294633184211627	-0.12349564063601859	-0.03879305662929096	-0.04308115824207114	-0.04075409115074373	-0.060412924572693254	0.10149346673896407	0.017177768400414843	-0.018586568916031915	-0.09793306724852188	0.05933840585090075	0.03575723959619472	0.12054611462088387	0.05068010024008836	0.0682111818539511	-0.052129812579864945	-0.04341744213553913	0.10999150818814657	0.04713311452288939	0.08597969823986033	-0.009797800417351468	-0.1189521193210152	0.010902595931239125	0.11183617583732183	0.01782175110785865	0.11079663205791013	0.08118677353188675
0.017021727553005184	-0.02676939477270716	0.0032424776874951816	0.0095597473960962	0.015804259970358486	-0.0976775403384565	-0.09501217328170983	0.045205047587665144	0.10234064703128384	-0.0210216295679276	-0.04550556515897672	0.13727324132139276	0.06137890304394972	-0.009596632012796369	0.01569145291440488	0.05158255154290059	0.02359030390291597	-0.04332625106402087	0.027723380157520742	-0.04160035569387034	-0.04063739593257627	-0.02982421845029837	0.026654635630068438	0.016020035071007827	-0.09491730999561808	0.09570799891348145	-0.03336159403683989	-0.022794796965536823	-0.048821250337881705	0.04589668990213743	-0.03860799990240045	0.07595504703191479	-0.11560289710649788	0.025903368443112723	0.01414950676888349	0.025719791905852725	-0.017043785620666878	0.1031465593026739	0.004370650764779243	0.08825129213185591	-0.07204537690185496	-0.05032422102361208	-0.03607466952591216	-0.0016631265315940613	-0.07647222991521754	0.010811745434874426	0.04011124390547456	0.09361140143507451	0.05422387177337411	0.07723006302164245
-0.006860419852943149	-0.044511648286562705	-0.002347683874052925	0.01679991931231381	-0.00483407912065551	-0.15704203590517965	-0.11065052644657453	0.006168724705113734	0.058399228498191125	-0.08533710403096756	-0.07768138272033	0.03968991508980157	-0.03502613140941099	0.08868569328865555	0.030510616542871516	-0.0872727197676458	0.006407719130951645	-0.014016372643659371	-0.08718562619726611	-0.014123276164915358	-0.06418119859920413	-0.06679784599337595	0.004156505625479218	0.03295679185534515	-0.0797241207761327	0.05752385779115213	0.08972627693958968	0.040290910025929084	0.046665523987887675	0.06592713509796355	-0.027861999416678086	0.07185170933523537	-0.024042498665455825	0.020641130208906195	-0.03967802294371324	-0.02817489481318932	-0.08736523686564146	0.09071157683785883	0.05125167973372802	-0.021474200085120895	-0.09173930116903506	0.028125119706930917	-0.14109970967206287	-0.041830183398443466	-0.012163610840709473	-0.04037132591887395	-0.03714505323112791	-0.026508681744221302	0.1079189388072409	-0.03879685133105483
