ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36	ICA_37
-1.50538280160409	-0.7148856119183467	2.129015438194693	0.3670722523263564	0.7362338585256534	0.4891550318864256	-0.7129936133215222	0.8124967027671776	0.007284826111713787	0.39056595553425905	0.3690023545420325	0.3089155380338644	-0.8452144932209247	0.29156309532036434	0.10806002220423257	1.4497581284599268	1.2556682208620575	-1.1838032003644396	1.1438075266004413	-0.44624256481200725	0.23366594374780145	-0.006778819680090537	-0.5320922932638457	0.08764223873938586	-0.8877422396991428	0.1461289951438468	0.06805974895000047	0.36301597818460557	-0.0590505463329385	-0.22523757262095748	0.22106998389138086	0.4748150679642141	0.22402860715143685	-0.8418300458965194	-0.13854213964253698	-0.044244796112661064	-0.46351252890835204	0.13991010503125212
-1.4759046244812348	0.6121586613773244	0.9917997021828548	0.4013386254274293	-0.26171249373805777	0.44190281288194644	-0.5826089011399471	-0.2926127943834247	-0.16928866351422486	0.4958459068439595	0.4158360676561919	-0.12156525086465023	0.07526215155866249	0.7153456338133087	-1.182441626565558	1.6347578362828303	1.0876159028087398	-1.4910587409187963	0.8870097869266652	-0.4827894216874142	0.7937259233553298	0.7969986389227643	-0.4723055748222819	-0.0929330340717959	-0.9547150830159786	0.4403294967511471	-0.4938893291047722	0.45972031509609956	-0.39561151603172073	-1.247166468367041	-0.17227932637702167	0.29581727340089975	0.5730012339093984	-0.2676845233589211	0.1554982393255879	-0.059733658105225976	-0.6601629421079731	-0.5195895137625367
-1.4059839875806834	0.4956566623628738	0.07337508002254876	0.09454128875098661	-0.48633229633468	0.5413389843770063	0.7603782130238537	-1.7479749739850936	0.7248857292801916	1.033139857726424	0.4923213205565896	-0.557435088298471	0.5106511750564003	0.5036310372080713	1.0531666380956142	1.4569567167844675	0.7142477215573337	-0.8167571866646852	-0.12328562849245688	-0.5041397408221395	-0.3589573471877818	1.7180801334324314	0.018200446236550337	0.14575271074118848	-0.8023771869857488	0.35106121360081866	-0.6147834413084944	0.24572501011242592	-0.6411641770296643	-2.2890691199947124	-0.4772141596352592	0.287806588780544	0.413432708800052	-0.4596134467158024	0.7009407990088187	-0.22151928472750781	-0.7764947815660804	-0.49230511048655945
-1.108609879704646	0.606998719475591	0.30715202649296025	-0.24786772346465324	-0.1777109713264278	0.5479500904822089	-0.23721646781204495	-1.1460242165419012	0.43004458088110326	1.2939747978963212	0.4733941844023325	0.906267853500483	0.493670481035078	0.05905216397124616	0.18133757574501513	1.044057954150953	0.8900176724172124	1.0222511320057062	-0.3467998020192692	-0.3962472870111208	-0.1172824076067222	1.7425561178825935	0.5126431366183327	0.37348527809307236	-1.2498815480082361	0.2549819324475918	-0.6822572134024489	0.4439435376305137	0.14203677568931813	-2.0699433254655935	-0.2668446696705594	0.260302899418395	0.1611274069371937	-0.411245717123718	-0.7345265146699896	-0.09014066618033435	-0.7013911677596634	-0.5979910187208255
-0.7195360700045949	0.50820261000797	0.8372251470419066	-0.2772410758846853	-0.6732153927106955	0.1319049167359345	0.29899842220188727	0.6686126858270235	-0.11139436025215574	0.6367052116763287	0.6004571630228704	-1.2161533715072559	0.5200774756847382	-0.5012522162460366	-0.6970075062454621	1.0121071390247383	0.5231923353197341	1.3186732717881366	0.17264543657250667	-0.6139130261442447	-0.45176953973918543	1.649825673639089	-0.24648535378272635	0.45723261336999765	-0.6367795412785662	0.27811131801616423	-0.7451311883084836	-0.07418662819607776	0.3150754648784476	-1.7827035293556706	-0.450660139215854	-0.009618307164226224	-0.06283871457677509	-0.10954532569263532	0.1640071126242707	-0.4019919714389037	-0.7654293315884003	-1.0317841959625864
1.5027155380692006	-1.2346909199585834	1.1690191379546029	-0.7790386054689232	-0.44287136901754726	1.5798555210427432	-2.3609266655022365	0.9229116808117457	1.2517883660678901	0.11616074092843108	0.09899904995001312	-1.9402296328197506	-0.032929509880909535	-0.7310774770299956	3.116355103278899	-0.43910838254058016	1.297417428709091	-0.2559551769627958	0.8256792621169746	-0.503845818993466	0.8254002510616169	1.4435932758553576	-0.3736150776692686	-1.8681155744052331	-0.7057040595268728	0.19970886977455596	-0.47743636931898276	0.44714038589134447	2.409068008212423	-1.1609910613921348	-0.3890325176186461	0.1406779425890703	0.37894774481868726	-0.27941928682173994	3.206003883715324	-1.6941483264335653	1.1639777684108057	-0.9360769405894176
2.8460789466093943	1.7981741656474812	1.163492426666024	-1.198183864578684	-0.7738542860850939	3.119160294066218	3.2738523132123185	0.6637157264437809	-1.7644135702313994	2.136754757378297	-0.15455394559264798	1.502679596433729	-0.634326614811472	-1.5453889007097987	0.7995414642670561	-0.4231544943663684	0.47616314886583094	0.08369994675650216	1.9833589770048148	0.49749920860648583	1.4854159429104514	-0.2965140226914597	-0.4623561971488365	1.0051218486505011	0.03384367514259507	0.1630510729495232	1.0774125723835761	0.9845219520218235	-0.31909589940843663	-1.155351723707616	-3.067937555029806	2.5883763666464663	2.990732453273637	0.936479015674261	-0.8511738050990596	-0.07222796395238637	2.3252966006300015	-1.4941687065725013
1.1011479457604059	0.7820297896845995	0.8409850375215908	2.2789372080150567	-0.9503501423991676	1.050735208040452	-3.8721101191796725	0.3876136859095454	0.3029735612859655	0.4852268342059805	0.1604142111032113	1.0446989064906111	-0.1003610513584572	-1.4021750053710516	-0.07976369697443654	-0.8730103297350951	-0.32498151480681026	0.7260777469197677	0.23006351655319754	0.2210830793777983	-1.5673233019648074	-1.4124745433021204	-1.0155881044723762	0.2780427020509827	-1.5217328211471297	0.9762618000656155	0.9585531838552243	-1.1526953517848175	-0.031243360546587308	-1.3418024940902518	1.2422967570626988	1.0472542669852491	1.1076312176765555	-0.1388874239453406	1.1999647511002658	-0.14115821234430065	0.6530014080034118	-3.163850891959683
0.3053968866222992	-0.35001255143898746	-1.1692016083765857	2.4077953673574357	-0.9810402811142254	0.6136286157079983	0.5023062008823039	-0.17190602484680823	-1.036669388211432	-1.3155180973412974	-0.05902879434631067	1.2523570341378156	-0.010455832728620102	-0.7093606946075517	-0.5151235781172564	-0.9338508542046885	-0.8545520736937577	0.04886158406831629	-0.18689178070743045	0.002899715677409493	-0.2137044603986936	-1.923471641245261	-1.5358633182749202	-0.2442569216196241	-0.7321899387349271	0.33315501827454697	0.7127008751206398	0.1497623869822012	-0.2614471944869937	-1.3700372798274607	1.0322697800364662	0.700529511982057	0.45280686940857123	0.8523284926867926	0.34425224612210215	-0.7520220787343125	0.7336249895317938	-2.6590709195984963
0.28313377722163063	-0.24310655924967922	-1.5969308308578485	1.9802053960972767	-0.7753369369051468	0.5159950725726474	-0.9830452022863615	0.5170285138538355	0.5158652959624527	-0.49420469375914644	-0.1572019325790207	-0.6441712169580214	0.5239820343046568	-0.1937957481742368	0.4594875586247093	0.6727532314815307	-0.7258745506091656	0.2006626753793823	0.6972421459611166	0.24068707368966397	0.00083070740099923	-2.6844569943412036	-0.5943779130019199	-0.4257936329956833	0.02014842491116617	-0.1250637101885592	0.37488217716341793	0.48764295334343044	-0.7864017845778065	-1.0767020264384368	1.372466615783635	0.6575805132484998	0.1564510535862808	0.8447685057668675	-0.29932947263528265	-1.283787475326109	0.5331604166020592	-3.122377695265727
0.19289963674051122	0.2709097493036467	-1.7561516111196056	0.8391550594370056	-0.9274136311906013	0.11680084509074212	-0.08921969929043781	0.1136868221160179	0.7847506144064786	0.5598611950451152	-0.03701453821232326	0.401707108461623	-0.34775807424414135	-0.260126030373118	0.22883783759800508	1.4028910913817825	-0.7653169946348871	0.8267610308215149	1.8272519974584513	0.371665007799643	-0.02939276852727965	-0.9390605797892934	0.49369913369765744	-0.5252595090119153	0.5553295257008902	-0.23491907841762613	0.22598829691577277	0.6169550174036822	-1.2981169134730826	-0.9815396808300915	1.3357887401744413	0.7675243040075099	-0.036306749951177844	1.1811465892225061	-0.22221473995692637	-1.063579898251892	0.3783978584669663	-3.00750807727612
0.3170293732682094	-0.41838870485958096	-0.7878297243213198	-0.4988103632930748	-0.7626654988659489	-0.4223987482420395	0.8178524476178929	-0.1107002761914008	0.41985583020587197	0.8434483406709308	0.08065322947279524	1.417771413588957	-1.4699968716384926	-0.008013959580898164	0.2367448754099766	1.654599682748633	-0.8662618408297831	1.2206125456670862	2.549922554496056	0.23033924021311256	-1.115750964285272	-0.8298339465612525	0.41479430379028437	-1.901990327449019	1.0774046476383632	-0.28670397485011556	-0.689786132397205	0.7624290834513803	-0.3139558924618734	-0.10532713068228441	1.2436875524951267	0.45853652353887064	-0.23719745463077238	0.5878685381306581	-1.1577586129033877	-0.49524243582677585	0.0205631296600621	-2.444649561446637
0.27709517751317125	-0.10780649105239602	0.15898119665881297	-0.6479315178329872	-1.1367767667312842	-0.19087384662320292	-0.05542268771690852	-0.2698908057487388	0.9091234996597862	0.681066409873508	0.07871978431549162	1.6065365067058148	-1.4413934750750288	0.8431779351904721	-0.44986388376133857	1.6965324608398502	-0.5972811504329896	1.234760921829795	1.5878328117531924	0.2500648585898322	-0.9766822225292758	-0.3504185242077984	0.5726329253874505	-0.3292185117388186	1.4762550722021375	-0.18765045836367877	-0.4553184517356922	0.6094897822715273	-0.03309649358625256	0.5300651916254061	1.1644054816483718	0.6785572135312175	-0.45521906940602	0.874391528936981	-1.3793036996841197	-1.2146109174199657	0.14399027430890343	-2.642125777548299
0.09316618684440285	-0.9983943390161293	0.5597712865784369	0.12467635916330899	-1.4571152729664265	-0.4475073431242053	0.28064361366604806	0.1718958671095265	-1.21386160751874	-0.18528785918196902	0.07204422220533128	0.5362780580155232	-1.1357868844193053	-0.36756342779299994	-0.5253228410546411	1.553119192796991	-0.7979420200018648	1.4960966904282382	1.3532344237772396	0.184151136226935	0.11250302942076884	0.546213632962471	0.6930902332048899	-0.5803869600241156	2.1818006675386377	0.06215804079484575	-0.5448139361065278	0.5618235529043596	-0.4812796765799522	0.6171373338773251	0.9867456935996455	0.5018064486311641	-0.7176784513133176	1.527894867086611	0.14805882944855062	-1.1231802266237962	-0.057015061256404195	-2.897181295434024
0.2101689017427735	-1.0591999965996735	-0.94054409800301	-0.9625685260638744	-1.5839280331900665	0.18694305804903646	0.027831774852515024	1.3397516900963093	-1.065813382661439	-1.1655820384233833	0.17032028671878366	-1.527069467588519	-1.0930439601459687	0.2962209612191757	1.1514064635291492	1.6472337974730682	-0.6674872207235799	0.49971906100248037	0.9438266048609387	-0.06390384834753687	1.455266525436568	-0.18642976612313084	-2.83457709750828	-1.2260446276348722	1.6416069183081285	0.29286857799970767	-0.11059136202483844	0.08658627803283317	-1.204413990308539	-0.03612305304626104	0.8968824777545084	0.2991057594852236	-0.014164506066894808	1.2091797087968292	0.7930171270175929	-0.47552302203328123	-0.1693894322407096	-2.908901996878207
-1.4462330168684414	-1.5847863730549507	-1.5114786306944348	-1.3758360973164598	-0.16728595882523511	1.0759984318703806	-0.5036644789716059	0.9246220138807839	-1.4126203333243819	5.056148725962861	-0.1457469071488545	-1.666825471413838	-1.4664329626884538	-0.9504260615989281	-0.2854233401071316	-1.3876915753756516	1.8573508845660538	-0.5274213579130393	-2.626245642602612	0.21681936708788418	-0.16512062001945046	-0.2922908861300007	-4.791236424663564	-2.660019494848808	0.22693087147465343	-0.1174382242060035	0.7299290781120132	0.1610705838448439	0.72071848481433	-0.2682791100682149	0.5344954341689296	1.840772299114186	-0.7581014345815539	3.1832580070056156	-4.16599489407557	3.787763959803049	0.1629439850055893	0.5142527459653605
1.8465920334824537	-0.6084500446834589	-1.17726574235321	0.9706465874021042	0.11616188023843076	1.6888130703579465	2.0751877246230825	0.32380624963306764	-0.05247598765194169	4.226829635454064	-0.9828478831240475	-0.8920514039594069	-0.8254927177810589	0.8017451572890596	1.3188795074809376	-1.9056679209095955	1.0530158288372842	0.875368462748317	2.644056943322714	-0.24481573420925418	-0.5234437203449553	-2.339785376179824	-2.6380366906060244	3.3176187754936906	-0.7807335356963676	-0.3447882786706962	1.17118532606497	0.5571547756576194	-0.010610550909508507	0.8490082089817377	-0.1775654559986076	0.97895277608593	-4.793110792076417	-4.647626944351896	1.8247061680030607	-0.47381579849219774	0.6472126810254029	2.1094712970996476
0.26317386897013423	-1.0274771797016269	-0.6119036366883861	1.13717524870335	-0.05472002487469677	-0.6186245086428381	1.560912443961997	0.5628573710146912	-4.713682254635616	4.097391184754247	0.2676010705052037	-0.8323924756135332	-0.3745910877403839	-0.5960370978564583	0.028217752634732047	0.4264433178148626	0.1847272504619685	0.893858088435081	2.038915610270778	-0.3672797013242516	1.1506793746088866	-0.5102708770959221	-0.6358418309277954	-0.00656737806372825	-0.6328461536725457	1.3575071038101962	-0.023155966871932145	1.1747545032508901	-2.4049723525263342	-1.4789806251243358	-0.9423176688167436	-0.05428664760791721	0.8499875442344266	-0.812086917623421	0.7712293869688612	0.8876755337184533	-1.6700159201148879	-0.16615865326329662
0.5514749606903563	-0.8844864619391277	-1.149799641681585	-0.5196536200408347	-1.6353168526435393	-1.4413676899829269	1.197292449111873	0.19078352316362357	-1.6154516125349228	1.9467951778421828	0.32017031662677725	1.1340331172068192	-0.33433823171442034	-1.8310143384433817	-0.31885762289442626	-0.046946461107540825	-0.06645092052291919	0.8519986216656456	1.9768238018570619	0.3081869815807317	-0.5248756343800307	-0.751269496822535	-0.29275570457607075	-2.2510249045479744	-2.0976553319347384	1.098722391785774	-0.5874570534106115	1.641570867289319	-0.9771904653130071	-1.9559924300116134	-0.19203846045023226	0.2225614045928002	1.006019393251457	-1.1485019244924233	1.2096378048869674	0.9676772821048228	-1.0571985033088365	-0.7445076765865521
0.5148596725645134	-1.4497208313652572	-0.2744248010411022	-2.3759262519408	-1.6457923515933852	-2.3326410627441767	0.5480668084754531	0.13420300426734683	1.5886216692085284	1.8661297641784411	0.4116606107466892	1.3799725198040182	-0.3479543760699151	-0.5533601931548643	-1.2548510786647011	-1.5054205882868825	-0.07327031056095254	1.040101764418369	0.6064375518928039	-0.04759204052248866	-2.865568375177106	-1.9815138287189142	-0.47513153878414394	-1.7933722856013972	-1.5874891650212362	0.28049242307452144	0.12382754824055336	2.073949808627057	0.025514729804806176	-1.519576595766238	-0.116256786956147	0.009345832529036185	0.09335877342038156	-0.8994624208228741	-0.20416686478147741	0.3918594029583369	-1.0021281088872527	-1.3608982736078596
-0.07766612168087018	-0.13106896607880772	-0.37241011551724224	-2.0627578151957846	-1.5357030371825797	-3.3062062920676274	-0.24858727701567399	0.8697347058569354	0.5472401388954616	0.6555494451025817	0.30169775548805994	0.3949697986683432	0.3670527273827113	0.6647858120083219	-0.5370209830232107	-1.7888935363820568	0.01229144221215842	1.0951520982701128	-0.463635766304392	-0.045586937769236086	-1.9759409384676827	-0.31575842990195563	0.1736540832536322	-0.7208939900560022	-1.1242847151637736	0.26724922515215055	0.3153119386933469	1.8832558009306186	0.6118678046564923	-0.5535566636065428	-0.029225611985052444	0.14571730133567862	-0.6975773188647391	-0.13679061940230952	-0.2425074739018153	-0.02293424661802429	-0.7157951780843179	-2.158296853320361
0.6197399787780854	-0.02016811958064457	-1.7385940220690643	-1.5276617613161019	-1.2444898851992	-2.6606221945725665	-0.13529200893071253	1.625388170670289	-0.18179998109868162	-0.748875414360292	0.26082075384429076	0.22014555640879283	0.46314622921122667	-0.2220768013081344	1.8367805869447915	-1.7017631338488222	0.4318938791162602	-0.46542802811758865	-0.3151202529776115	-0.17439005018491505	-0.6137864063702672	1.5692304276250189	-0.6298986584386382	-0.03719779186529376	-1.8050908033573605	0.10714533918088509	-0.8077859452978532	1.2817439503376675	0.28957318052544045	-0.34431968542701663	-0.4367531702665984	0.01432689185945103	-1.2761561743963252	-0.2629136554090093	-1.0088944294075304	0.4960339238189064	-0.6498734121637496	-1.896806388553697
2.5052740294713773	1.0104596983875407	-0.35556304078312684	-2.7849298219871255	-0.3110297307972509	-1.5532184462330219	1.81053067519089	-0.07332574826599178	-0.47376167097479593	-0.5022665997544615	-0.1370933370402093	-0.31658160515383704	0.8150750199584151	-1.2456976038146406	0.046207829272867124	-1.097984979630112	1.0301495985566127	-1.387088358559814	-1.0468797643802152	-0.2384323215509996	-0.8454884662078542	1.0741120835960967	-0.4431705673852616	0.19353301974265125	0.07469385831695859	-0.2781110183348073	-0.48969961638213605	2.134951752213326	-1.8933760891976712	0.4496859024962424	0.3489007647966042	0.7619193190420228	3.055442545817437	-1.4824794671740722	-1.0511019982941538	-1.2657867037902615	1.5270413900296549	-0.5129818892769797
2.389149205345392	0.647918247600481	-0.6261452850497095	-0.7623116408465139	2.364843902290796	-0.09858593412171855	-0.8919489967429618	-0.35135607722217915	-2.005929716995786	-0.35923375622311016	0.0027702206879517974	-2.505020659429689	0.44136440020722245	-1.4220927620076826	-1.1726677177751814	-0.6960570437543032	1.5416833899985696	-0.9408647861313698	2.6140484495699177	0.06127819888168406	-1.8646727928361901	0.3264125466976247	0.3512976437547947	0.9376594457182148	-1.2551076757908908	-0.1502584245413922	0.6386844055146252	0.9286933122488905	1.450403804245565	-0.08411442989762354	1.2756369557537175	0.8569691529279375	-1.0786934829585735	-0.3084376691750466	-2.2984921200500974	0.8597049311610279	0.8198862412422901	-0.18284212751426107
1.9581501522314455	1.2212893750444773	1.2635375558760726	1.861163954227693	2.029174271893924	-0.3053143765941442	-1.4459137913121363	-0.6665742708882447	-1.2741810270842666	-1.1229987481313135	0.24083433705864093	-1.7031974796135465	-0.5377773046974949	-0.7948399713661003	-0.6144373634995367	0.027578449857801866	0.5856885360981637	-0.9361343073710106	1.7739098841189234	-0.11600152095751583	-2.3903700375605403	0.667102978919508	-0.8466710101922003	0.30385372218158796	-0.46921146955700505	0.10261168313829702	1.028819746717374	0.8597165879760162	1.0204399405907578	0.7956661392122701	1.207745103020982	0.31026204669441015	0.2853543047030475	-0.3621664050507437	-0.4112515418948744	0.8097412548463783	0.039385022950013844	-0.5535051835088425
1.7104518318514492	0.09467046561880278	1.4182283189339042	1.916179413082063	1.8518241350735833	-0.5249962901174479	-0.3566761988548513	-1.1235266674427764	-0.9986990454475332	-0.8477523480446844	0.24431862304393595	-2.064234388675666	-0.7603102229286794	-0.6203580389916449	-0.170417648025697	0.5934345267264268	0.4593202603329965	-0.6867321143224951	1.157098556145314	-0.2647312778580074	-1.1614463881850736	-0.16939059445211796	-0.3786776456614009	-0.06456860791145455	0.06341264396363609	0.08207920442291243	1.2286365226170117	0.7070087166778186	0.23295004156021462	1.936783913695731	0.647201886960243	0.26443827784088614	1.1075246481649141	-0.29693434476383473	-0.12115104225432503	0.28862404948646037	-0.5063732420386398	0.1435391987540416
2.1488050356041413	-0.043363710989351496	1.7210499974054692	1.0288301227228471	0.7479951029866801	-1.0016974790512125	-0.5017697148136778	-1.492979410801562	-0.5125763731108429	-1.3017008224378392	0.09492429922554357	-0.952242304792916	-0.7448754500034691	-0.15674446958247087	1.8729515475003666	0.47173282696444274	1.35072400377427	0.3885345344676387	0.2910689101529299	-0.15258841593824007	0.2216761600736648	-1.1241871853243772	-1.6132559788092227	-0.10263062065812704	0.005268057738576532	0.19788752256643882	-0.22250375878610806	0.8764570913762211	-0.7981572613983824	2.877393042776154	0.31827076825155637	0.11631429174856873	1.523740465148762	-0.0415974881387453	-0.3113385822376916	1.247869469182319	-0.5146650850633456	-0.31281319859658635
1.6791008490646813	0.6039696179844208	1.7019067693135517	1.016428507365659	1.2947283161635588	-0.6714000579031587	0.5803634456877345	-0.9202224258540385	-0.9486514446116093	-0.19995209738272157	0.18580474885286305	0.9195542647744548	7.765596058645065e-05	0.9472105906326083	0.07107354023084149	0.7830772849570742	1.8323521252451673	1.0976252303083678	-0.15990733741481025	-0.10591420416323315	1.291315344313848	-0.4273965644636625	-0.7001272763987842	0.31379758930414264	-1.1149660047140886	-0.006607998004253968	0.24727888834248085	1.209603858647721	0.5393209955104856	1.1710337841769718	0.4749211611658572	0.3036824952763173	0.9810778725473343	-0.5585523500776401	-0.5029264405805004	0.6748516117971936	-0.4426359348143522	0.2954266753412999
