pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39
-0.11928203302369503	0.0008191400349267994	-0.04759405078900799	-0.06936240093880668	-0.09705604258153605	0.0869981851400386	0.023223282634292075	-0.00023325914162013184	-0.036189801816746935	0.049230937242076125	0.049550899036060025	-0.02911745533428592	-0.06009342030421817	-0.05330812877575508	-0.07056519844767703	0.020156158488208814	-0.05597688194823704	0.05249746272975841	0.028757447756736727	0.020923319877987526	-0.04138710065524517	0.045907991144736496	0.08380261333444194	-0.08817932248701588	0.0925999477307918	-0.08035173691892054	-0.05139946547525306	-0.05177605225606757	0.09788404578872106	-0.05984554420038695	0.07651936089216506	0.004030006096868534	0.06719811241878937	-0.026690638971322914	-0.04182773150511207	0.14771818420796293	-0.06506108038748606	-0.02037582579335402	0.011658919120056836	-0.1496343031771093
-0.11075286418222967	0.014377883906553932	-0.037300053649541726	-0.08273080024769705	0.06648370920255602	0.0785171459157494	-0.10032564239689297	0.09268567429225545	0.03524509675484642	-0.02747717950205039	-0.0028556793327022545	-0.08806455323069079	-0.1324520871290597	-0.047846299337926224	-0.033227922320547776	0.042621320902971604	-0.0141452165467357	0.00947305635354588	0.02115454982050345	0.07319843904565632	-0.12195512120020735	-0.00907653353934466	0.17690945775217004	0.08811309071688643	-0.05207418866982651	0.016714135941206965	0.04155009897763677	0.03303044398970828	-0.07126914438136907	-0.04785468546104571	0.005067552103271519	0.029941582202477654	-0.0059212782149438235	0.021765495393983612	-0.04004306978967803	0.005193529955148246	7.136644810216801e-05	0.005707862277960399	0.011172966551799807	-0.015290871964799405
-0.10190453300608358	0.00796325195190134	-0.019800629230913434	0.0002705982365946034	-0.052300962975621895	0.08826463231486609	0.015522660556488743	0.14236071562025993	0.03005314072528946	-0.045678394352918955	0.0013163728413916886	-0.11231290383137355	-0.08031705008439725	-0.041786278609177205	0.045840224842815025	0.07626797488804488	-0.041539199250373665	0.02289719841807926	-0.024832789718301183	0.006755465564330168	-0.032250516504192445	0.03852582402083962	0.06137820699259777	0.14374447676927082	-0.00857322779756306	-0.08529745608327223	0.10382790580358249	0.04328589439245298	0.0047144527821119525	-0.083481994511867	-0.019439063169681164	0.10982440682809398	-0.012604109742641801	0.0692411366799548	0.003685494906697645	0.1181358243838563	-0.08517294202493977	-0.03300355934314514	-0.03384414722026392	-0.07056102298436867
-0.12453077925323076	-0.013936215800215314	-0.05437693380429937	-0.06256151170198551	-0.05149229538589048	0.02307450962820416	-0.01679851019540624	0.0849900790646407	-0.04120056901757017	-0.03574108438513556	-0.10096566304488902	-0.10415933580830572	0.09388242299896937	0.05214203401712933	0.11018342216316146	-0.05455540574195045	-0.06019614635833248	0.03785998388024142	-0.017435228962168745	-0.03940585494087659	0.002476465176154838	0.037716938163587704	0.05567540844971633	0.07751519318593439	0.00021030798862151784	-0.013611558063117674	0.05984603524644771	0.03091027425490983	-0.11764563040196609	-0.13906410404325123	0.00873124525915818	-0.019913293745504122	-0.07599996982370286	-0.04570082295631732	-0.14902534984344087	0.05516291457781707	-0.04626892657618917	-0.0947879932314048	0.03519134127599225	0.08240251863235523
-0.1068163763401621	0.009238529817474543	-0.020834926710379374	0.042506636308852076	-0.0068838136584830935	0.04989359336898701	-0.08432348903759924	0.07189138181760166	-0.09296855255922716	-0.09654426965795565	-0.04934671425827267	-0.06417218160893556	-0.013968788236993712	-0.10490694161966294	-0.02912818690729163	0.06968115844957903	-0.006382199880663353	0.07257662408473364	-0.0792128185936377	-0.07632643604073684	0.12961612797942523	0.05945408207487465	0.03688903315048614	0.03946906056351411	-0.07122605045100489	-0.01719473446053884	-0.018978636467683087	-0.11389684794032762	0.050381019161040846	0.06277887048938033	0.056788135430772255	-0.09967219190473267	-0.10878440639095385	-0.00979329811227108	-0.03989449755593096	0.1470786353821574	-0.05986328091399972	-0.03250757814145694	0.014687452828143044	0.08499272893853084
-0.1044739869158475	-0.008108963002531843	-0.0337448733708749	0.05082593225591526	-0.08512063627441999	0.05388102428817718	-0.037852207414531415	0.07316962656536696	-0.11339937896668177	-0.09396669087846517	-0.03876067766105859	-0.0609862698255082	0.004573966474354069	-0.073665371186872	0.020951483132629067	0.05723210801301434	0.03746978795098673	0.031781078324053455	-0.02920200463343815	-0.1068046089020682	0.06900246542909025	0.08529357771911994	0.05764923408121808	0.03174016444607529	-0.04597867379008293	-0.012228785658260265	0.051763148968538536	-0.0668931844107591	0.043827415156240855	0.024881488322348794	-0.07649445055318341	-0.03713956471680108	-0.0947289048865846	-0.03943911305164604	-0.04551178403935384	0.14795217043326578	-0.013247115181477753	-0.11050976984163685	-0.10473822792586736	-0.09291633524838307
-0.16292293513820394	-0.05315853106543591	-0.11921924626055526	0.06973803695258143	-0.10974090301439493	-0.06554013765441621	-0.048845421760153704	-0.14338947869102392	-0.05216779610031693	-0.16791832808477206	-0.033852202725534575	0.023720169564665827	-0.01824712640035797	0.003836568183246139	0.01736900732946159	-0.0496779560730696	0.14358748315964598	-0.16003549107041617	-0.04727209666220453	-0.049288569236031504	0.10638825680768332	0.033499188189891366	-0.2675064650619261	-0.004582110624295671	-0.05692604113995865	0.03370138979538782	-0.09676268545288409	0.015338331537732897	0.013519972511012585	-0.06408038328062432	-0.1310594758439489	0.0014468468154494323	-0.20509188585802146	-0.11012121407641501	0.0718513690709496	-0.0805023275411376	-0.037086516459595875	-0.11946642703663038	0.018632385436608494	-0.023060563247042802
-0.17652116160470185	-0.07473987379133326	-0.17554779239389287	0.045274072102131906	-0.0773817125127565	-0.12408765699671878	-0.047281534042964674	-0.17693854361709205	0.04565564275691172	-0.07662262483566462	0.10189728095816297	0.057373293440998174	0.06888738421009144	0.1335186235839539	0.10719545841719191	-0.19198581884075158	0.14996049263303565	0.02480331011680617	0.18097291675405447	-0.19394976366500843	0.018812593557755414	-0.013594404165900006	-0.21628418806864086	-0.02528586908041948	0.1738186004877876	-0.04467009393887812	0.004121649099103644	0.06033321645170665	-0.04994076378367886	-0.10249214911456928	-0.06864577550770537	0.01607627069851087	-0.053128702676806	0.08435115382392046	0.1210663503424734	-0.014817875804579142	-0.0373490182766862	-7.1784711060812745e-06	-0.013461944308486407	0.009973466922616941
-0.1534657178264635	-0.03289004553546494	-0.10196523775635424	0.03695913589194035	0.015595859853440726	-0.03743646799153373	-0.06786193634264127	0.014298025774687645	0.17134675984497819	-0.012665930450129696	0.08058135135220436	-0.056886534107765854	0.006185256992132571	0.09159382468447877	0.048567169652396824	-0.10069462012765139	0.11181732159654276	-0.01366281256096527	0.07385227719687759	-0.05443222223103368	0.03086823421972404	-0.026928497962138725	-0.23896580177142243	-0.049024313571122954	-0.051305563843670396	0.10384674961881349	0.04573584258408283	0.08105567599343974	0.05682272878328694	0.09455253843746975	0.011693657516394711	-0.22197810228373066	-0.0831182092955646	0.0443815799925336	-0.047848518281501606	-0.09351061260009598	0.0741658065902426	-0.03690682836177338	0.05041146576183886	0.12022987538239074
-0.12965024755268004	-0.02374948225142842	-0.0865390669075218	-0.024706053046941675	-0.08172016545727766	0.04586729174507635	0.010013863818649991	0.042280081136177664	0.09151806859488781	0.05229094477848046	0.03500759517666173	-0.02312910761370553	0.12901260360762004	0.02425449301914749	-0.027533784559134647	-0.03529404186509197	-0.019617645303004527	-0.03304247706380639	-0.1096067049131562	-0.02896534222511557	0.08030629689936523	-0.047175545070881765	-0.04837641496647549	-0.001772295991643441	0.019275191756040214	0.16290772607301793	-0.019070865307700975	-0.06481274523843111	-0.03882606168035729	0.08450840551936632	0.010748300708812233	-0.003956005746695486	-0.028183744366736967	0.031051608746265703	-0.011878102220671594	-0.1262632631311987	0.02036218763214046	-0.002516289581929905	0.06660596083335898	0.011902026641812849
-0.15199740676164417	-0.04512648569234048	-0.12880892381669662	-0.08206486602671725	-0.11379000364176414	-0.010328721667308017	0.002793599535473992	-0.08784837355230853	0.01794338435886316	0.006466230567673524	0.03046494776425212	0.0031320174121228926	0.035514099960394674	0.018184929733959156	-0.04106154189822948	-0.1519106527931064	0.0004272933823769032	0.03544790447820933	0.019864324582633174	0.0070980418298007275	-0.02970830339375513	-0.045447806039296657	-0.05306607527058586	-0.201270281458823	0.22161963049953537	0.01701060361275969	-0.0752048869317187	-0.046161531485348906	0.0014715845999161287	-0.028468413601007492	0.03683273926418095	0.08348940189435822	-0.012628186822606413	0.015853313078047715	-0.056931108352787016	-0.03200299486818129	-0.02557428037186424	0.02712720501994098	0.05745596386736598	-0.12436590471145749
-0.13704624980396934	-0.023970717996930523	-0.09555640355886982	-0.048697986221707464	0.06696569091802267	0.005987479153913256	-0.11549755606188256	0.06887986903659556	0.11555253571114278	-0.050720831321113366	0.015472062891146037	-0.08207555292085825	-0.08314157450849528	-0.01641433627561665	-0.02866404813723924	-0.0764165273488064	0.01616900931082288	0.038324518339031825	-0.03261462344056604	0.1148188976207091	-0.16197139129760507	-0.09505101102871244	0.030307544078037374	-0.051350956986678395	0.016554664130405843	0.09174172050531831	0.01986992851424587	0.08581577764566622	-0.01313221090666808	-0.0017431293874981268	0.03782192314039472	-0.02525095458897879	-0.022488577350441366	0.056186760289487964	-0.14297109885092252	-0.18861028147092285	0.06707771700135867	0.04291529917064206	-0.004894123685385068	-0.004880240468817965
-0.1202102922712539	-0.011113974894961257	-0.052130860787234536	-0.013009681046044306	-0.07094991859955696	0.05614988328215172	0.04078213350965329	0.10628882006412797	0.12267131035514652	0.0568159532517927	0.04293740078287292	-0.08830644410240672	0.06080656878400277	0.005452725773830672	0.032460173750187345	-0.007880293714368335	-0.08267905267183426	-0.02441187880909179	-0.12745776172381273	0.08111674108397264	0.0730785570564389	-0.11440155753538393	-0.0012710281279428304	-0.03617193319329406	-0.0577632750337938	-0.01967142728557078	0.13579707193419885	0.059177298862511885	0.07131965257751308	-0.000286293894006695	0.07952283306680213	0.013612098516147766	0.07168991954504828	-0.026119593981990666	-0.07510121622458651	-0.00014392015209543224	0.008759934781955398	0.061777159421069816	-0.04739093301480077	-0.010712272633585554
-0.1330482138160635	-0.029746064118427343	-0.0767260038281048	-0.12423763806750988	-0.14517811536162925	0.06494702635029898	0.06442349191253725	-0.04128951108586108	0.013077329154274378	0.0605143959775097	-0.005992218406689781	0.028792983154709125	0.019163499737203996	-0.0024315840838856073	-0.06756724450653578	-0.08814550130863241	-0.014397465714649837	-0.0032155214458156334	-0.0419919318115361	-0.001826094581316079	0.0671738006297462	-0.04320794268820649	-0.0005700979696331779	-0.08322092488989269	-0.0022901402609815658	0.048743401397970565	-0.0941276831635274	-0.024759029610939575	0.028467358952247168	0.08173826062972603	0.07716103600042762	0.12292432641022712	0.05120527407668002	-0.13810033336097177	-0.05024276214646049	0.1026039210962696	-0.07721372778017295	0.14387927823272723	-0.023249130263508305	-0.058959170574906655
-0.1296404189852983	-0.013499259100191938	-0.0795541193828686	-0.2078009578779967	0.04286148031530952	0.08138396420713703	-0.10694246465114046	-0.02287684924170409	0.06639838166687814	0.027199771767353813	-0.029285857508203374	-0.024006223781734774	-0.06539455278670615	0.008018035301363987	-0.031473167909592	-0.004522201581903362	0.09954346706825981	-0.05875991405159725	-0.026491287242345674	-0.004718900061465858	-0.052643665814817074	0.0200770564573739	0.07500625366757896	-0.10450071947907419	-0.07303379738586002	-0.012740946850230125	0.03481994242682538	0.014571298327485799	0.0767797993519347	-0.011943189373375407	-0.06861074333283544	-0.06189212375209245	0.1281312910892325	-0.05960263703513034	0.009381396141402449	-0.07269495630179097	0.08076147597726314	-0.022206973749181014	0.009078922569302358	0.022963002389584028
-0.11663698181040105	-0.0011544190702193178	-0.05818362913747234	-0.10022977917784873	-0.02368993789852412	0.10501478357870775	0.010621186957200109	0.05634190845295582	0.09491619851116416	0.022484168928328878	0.05716677733503077	-0.09216835746098792	-0.09642437989797961	0.005638244344714156	0.003142207388676864	0.09052094308951922	-0.07852741491667821	-0.006068431036884701	-0.10114380649920794	-0.06460639831990686	0.042762112085260914	-0.08845481943073372	-0.042209018253910116	0.07238160055996426	-0.08851416072968792	-0.05647596333795922	0.06853030684031414	0.03405403094763661	0.08645288159345742	-0.06532110190117854	-0.0034069826507923413	0.020243948938573054	0.10500897956576723	-0.033752852386535775	0.05397472475704403	-0.022370492067787844	-0.04293797259024801	0.08941709004065897	-0.08006560454316239	0.0034519989476034033
-0.1370908487509396	-0.025786952436924356	-0.10421136775560347	-0.1565542549716565	-0.10936870256948417	0.06346883405226628	0.05122560982168168	-0.05261219712647302	0.007695607523682118	0.020733918065832854	0.03845409473040748	-0.02242246307350458	-0.0023762724697045305	0.03455652632003074	-0.06934745206891788	-0.04966397906004929	-0.05937063395499103	-0.012225140244649251	-0.06496715168090564	-0.07946875241059403	0.023218650248804013	-0.054984390095171705	-0.04361764647639258	-0.04379109584404435	-0.038059927974098726	0.017365539252824552	-0.04490385198395646	-0.05385847921045995	-0.011768676787092813	-0.028316249027992395	0.009760770576367005	0.1407829582256763	0.029684154498656544	-0.11079606997753491	-0.01538140781703615	-0.03050886153229689	-0.10194174096527961	0.12500158742418216	0.005165392018299866	-0.012093143311222665
