pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43	pca_44	pca_45	pca_46	pca_47	pca_48	pca_49	pca_50	pca_51
-0.011856829438124968	-0.03247794088552483	0.013766062216187452	-0.04878756549838295	-0.05026945323912985	-0.11010436936082302	-0.02586361179696378	-0.09191454749583292	0.0451291136529994	0.005805281481571389	0.08828569157135152	0.07592040706102857	0.18396745210510557	-0.016614067350030667	0.01604543477461367	0.12274358574948205	0.08102330492466636	0.04984419676263814	0.11806921717814739	-0.0478140186382357	0.012917226929094139	-0.06293204597205002	-0.07397934047857568	-0.004699505199115016	0.03981856322370453	-0.07109425863343269	0.058978943605958026	0.07826879084808852	0.041910870680562595	0.006734337825529943	0.012870704902014765	-0.05000565565160643	0.032681718014559775	-0.03055859042212034	0.005738488696102324	-0.10835699505308846	-0.14715089004372212	0.05302000268946695	-0.11388699612283695	0.06452006540914519	0.07087324860149499	0.050632391651618786	-0.02057944619292667	0.004340526013051502	0.05784370132061502	0.058375534866704895	-0.0569563390360156	-0.05524791745041683	-0.045678384658047036	0.042379290750732976	0.022941451606233197	-0.06162565621800513
-0.04992200158638385	-0.03536561114199728	-0.028028897172364477	-0.06924782090601893	-0.016726155580290558	-0.06596659430587026	-0.10066091546776561	-0.0662010259623649	-0.00847351750324421	0.03406050146771955	0.13178070056061902	-0.009102832559333897	-0.01267892950833753	0.0477486210766048	0.016309762300649927	0.052363491866464926	-0.040933462405861314	-0.006304482871376383	0.1456514464131972	0.049669437951789755	0.05739632253754663	0.028547699792442024	-0.013203263794090911	-0.022973640578113755	-0.10754006663704634	-0.09566171761656883	0.006337815563278559	-0.08091712539399853	0.07621538287857488	-0.09200218557653206	0.12295494618569372	-0.004538092278348574	-0.03812995896160642	-0.04073593327112356	0.09295164373614252	-0.02597499978986712	0.04516744810091584	0.031205343174927385	-0.0001784187740116001	0.0036834396902745	-0.08990221074658264	-0.03580702930995254	0.03214537397173895	0.00524815176108857	0.03251576191111079	0.020531814740619894	0.03604804754608464	0.04673717248183773	-0.05871325290724108	-0.046234258332030057	0.028471476066796446	-0.11118433641370364
-0.10799162995480015	-0.018204386670167657	-0.17627049747506143	0.03918313976447663	-0.0031838519265749987	-0.1473480799608063	-0.07709286725708353	-0.037348141324430775	-0.04122503927904342	0.1315994410964234	0.017200970081872158	0.005478285749743364	-0.1341412151671964	0.13611957289679524	-0.06193576627059408	-0.010451680004935383	-0.054140920531566716	-0.1356905075012377	0.04845184336658359	0.02900807539301979	0.023593423663723398	0.256513548518031	-0.3156858752044574	-0.014612396905868425	-0.17240278939723283	0.0976223622751669	0.024982545775592897	0.026185648185844252	-0.21821142115025344	-0.14975809753003017	0.16457336259701955	-0.04093047127639135	-0.09199643117375757	0.014208003135538777	0.08660437241086623	-0.03388732012702394	-0.09034020845336184	-0.07615797606415313	0.11329816649214607	0.08935553752755768	-0.06398413350679594	0.2962473717935744	-0.02602908903008571	0.04880702426292981	-0.015659225875747432	-0.28425571747832934	-0.032510750006957655	-0.14400766071708615	-0.03843448742584474	0.028561077830268372	0.033135947252417974	-0.015468435558746376
-0.109878719195423	-0.038513134675215305	-0.17068622826620386	0.03650684773386162	-0.0730467438732083	-0.12446489896547228	0.037707501739941585	-0.034722786386427285	-0.08000998548863275	0.060590740527134146	-0.0726716096312367	-0.05971998133256709	0.08780292278369156	-0.026672314992117224	-0.03687012240832507	-0.049307181483472844	0.05632342695566264	-0.212047037469243	-0.0019245329777397013	0.03863567452672759	0.0947627098850623	0.10999315179281512	-0.10888474457632032	-0.046592467145044	0.11326913760127916	0.10621501671528254	-0.06319918197615566	0.07604168704034128	-0.1578255898577193	0.12195482284826849	-0.08024782567609316	-0.03828053107606948	0.09038621213933178	0.0030625689643680324	-0.049200395412901894	0.057812297489602774	0.0557445812977771	-0.09250399685092303	-0.016153737849287836	0.04051016267085113	0.1158645122486055	-0.12192415458459778	-0.15765975263185955	0.01392316310743874	0.12371888275796393	0.20300118050590887	-0.2045949716021515	0.040670216709462574	0.04350306617541321	-0.13856655068177198	0.05864888909403685	0.031941095992848785
-0.11287503466216023	-0.0186938705684326	-0.15027627708129168	0.05932130307284915	-0.05399707807596072	-0.08226695341624178	0.006248167852996145	-0.019716508986209802	-0.10649280526134905	0.04893897019386318	-0.07135444675873104	0.057667116039579774	0.03536458166768758	-0.07458862600734552	0.060061103365874474	-0.03415155814667363	0.06201175855220986	-0.21759378450695527	-0.04446340974820348	0.0069567804637510194	0.024735910286914155	0.08513045388492743	-0.09382845959311809	0.005487786184650893	0.09906294749565761	0.0538105215171161	-0.03014546103463714	-0.022681052624859775	-0.10854824930599598	0.01676823909124231	-0.08273739821711165	-0.049746453018584255	0.10619493651401381	-0.017403649504785172	0.018340988583598724	0.004984113675231656	0.05340230931044155	-0.05660700156601259	-0.013807785608207952	0.1036681798166329	0.11214503796252379	-0.02563246099659299	-0.11809342069850502	0.17803839686474365	-0.05047588210437384	0.06680844808036071	0.03702854429301401	-0.02086264358032354	0.09868401199695234	0.0028890976091161813	-0.023727178813532073	0.060680795028501926
-0.11827366776804743	0.017655628446810838	-0.17953975659532678	0.09025907062816713	0.003450248413416762	-0.06502107625943584	-0.04955536895219316	0.01198643216106976	-0.04236313117766287	0.04053880958387335	0.012443531177503797	0.03547052385240482	0.04490332925875112	-0.20401413735890261	0.08533602785972907	-0.02930921264710129	0.10582918042929203	-0.12606614989716988	-0.10309118122148214	0.023738027197186595	-0.05453276480864938	0.015493904715666584	-0.05322870656715799	-0.012611527133358884	-0.12936833902065012	0.033184380584184145	0.005306792585245768	-0.03548501130816982	0.0406530800295156	0.04092537354756009	-0.2200704562867014	0.07760205056779343	0.08625919583834321	-0.05304828727563447	0.08514809485458899	-0.12766559185494777	0.0658264981333602	0.02555566515015294	-0.12995385376795712	-0.009759355730072704	-0.06736263555703526	-0.025520842052319852	0.006557888695853794	0.0071292707850328305	-0.1496464034765302	-0.031918597681629184	0.028956998000908892	-0.03810240406217253	-0.05003689937363748	-0.1930608286750966	-0.17808611355950119	0.16280369189488275
-0.08326294907908087	-0.016528633746261446	-0.0259551988455496	0.06053614340721332	-0.009652089380417539	-0.08388770904573932	-0.049248646781850126	0.05785004622806672	-0.06856994303903344	-0.05244957846351039	0.09293100948387126	0.03968803620714986	-0.10111413000843955	-0.19131445953350296	0.08620280857578994	0.048650048076951155	0.13809876243064212	0.06412211925015898	-0.06912637003831773	-0.04675721975745943	0.1606425081850685	0.08207491327943661	-0.08117633165480168	0.0987532618472168	0.2468328861642783	-0.05260212657533389	-0.059348073334222595	-0.05180176205842646	0.1679948693089122	0.02533468892745039	-0.0038117496067366016	-0.13394166946877673	-0.059888597986248404	0.006766809092734999	0.19244829231503388	-0.10094762567222257	0.070386318514286	-0.03445914484922336	0.07044706575039097	-0.018447958268086102	0.02786147976559912	-0.07220991230681212	-0.1333623869831538	-0.04369927450697958	-0.09540003276709927	-0.053315820918662854	-0.12815491483058827	0.09923865050049285	-0.021412179524014932	-0.004693807222734513	0.07920815772576204	-0.020443690512514247
-0.09010910629993514	0.12050687810309157	-0.025788899215791205	0.27429234405831554	0.10065290252838971	-0.2261825200786351	0.2820292073757704	0.11954993916743106	0.08203989961951469	0.08984242824791155	0.030098168449720825	0.42373381363765406	-0.1050944396864115	0.3586762471565916	-0.20642899194765896	-0.23491397461964547	0.0804827692674173	-0.05867629211793399	0.24322332835223115	0.09019911616254202	-0.1278529514381741	-0.10849226283952348	0.09463761914102758	0.13081691171651985	0.15837628882506496	0.06142950721080581	0.07096727292080483	-0.15481704485015338	0.09539121995050885	0.09405056459623565	-0.1237036290564962	0.0802313962949243	-0.07250801857850467	-0.03458393813767042	0.03526157565614199	-0.03999882256570595	-0.016515920061602324	0.006262119156585547	-0.07567487526659696	-0.11484963009225797	-0.0025486169977102235	-0.04670795461009758	-0.05231270583186971	0.012416539374362712	0.019725516692958245	-0.0644577059283242	-0.004805319217078247	-0.024376282024119456	0.01429800852983952	0.0012285598265720232	0.0350260780540556	-0.04297383372161513
-0.10392220735736368	0.08970297178880479	-0.010564624236722579	0.16540563953892695	0.14466823215213617	0.023540421722468008	0.047074633985218745	0.13783838339224783	0.06912086146021065	-0.12769772354390402	0.25813873138831833	-0.00702507761920243	0.15935784959307242	0.018092976646344294	0.008715546297742682	0.07015794197317592	-0.03900966168174658	-0.04944833206202698	-0.16094109180817573	-0.003793640258583919	-0.08435388072680933	-0.07686609800498233	0.2612571217274718	-0.07431113177421184	-0.04966591215953092	-0.060392002148953704	-0.09168988680351547	0.24464975867230426	-0.05163648005090417	-0.04134368287651956	0.004712915581145477	0.03721918786818679	-0.11688391371427914	0.04939431844681668	0.22107498542570225	0.0027707801599453135	-0.03901293702173538	-0.3566344562931662	0.15625542574541088	0.23405548859827505	-0.11283288098701873	-0.1490907397974271	-0.001313750747017152	-0.013183707553118582	-0.08139897442231755	-0.02182971662455495	-0.11551838168623846	-0.18422995268740114	0.07996616197267085	0.049773646175728714	0.015828474978974563	-0.06631016904653736
-0.11918189304390926	0.06563274197889914	-0.13635265633205693	0.21416370029624157	0.0883251420175018	0.02517968594043404	0.019275044164834106	0.017000357756577197	0.10679139865649367	-0.012966293459848954	0.14649441087230386	0.03544356829089451	0.1610784715735186	-0.05098899198922967	0.050653775828288866	-0.002695641381539493	-0.03427355746980275	0.01638774889422598	-0.15332493532020594	-0.041372852890252415	-0.10300695396266579	0.024202199459846953	0.040686219790838904	0.042896407913213634	-0.09511445990139089	-0.005894770576759793	-0.05964566127621024	0.0655833632699252	-0.16356446089679516	-0.13388690183545662	0.04274062387960689	-0.1158813275928173	-0.19634264240283	-0.2828527618934371	0.02125757841899819	-0.004371879296818432	0.07959380306485626	8.511324858023316e-05	-0.006993991028606997	-0.0015618222308274449	0.04216107238711313	0.05842644239835307	0.1455671959396456	0.0415816318761171	0.04852251739123476	0.10134486835198751	0.10767681118737144	0.09551754881254237	-0.06674857705744774	-0.04649800501064894	0.04553360273276942	-0.18167441775139082
-0.12513938343455935	0.06706830969801938	-0.15099899254512555	0.19660241422280755	-0.006421966057649648	0.09342316807961805	0.0017137658158590807	0.058223721165085646	0.1674081393509674	0.015452522891257259	0.10950688978907427	-0.053012258470958695	0.05493119346590211	-0.017681766272098998	-0.019489300873161086	0.010233586425258377	0.0761017096460706	0.036016716783079786	-0.15400356087791273	0.017492854018477055	0.012703672018863216	-0.008612286972659755	-0.011066117844832874	0.003146499056006641	-0.03420364340118092	0.00926132753540826	-0.022341185811156714	-0.044368107418442174	0.02435396328696162	0.00031676947196705024	0.07214295449583988	-0.08100256837092441	-0.09383604075569767	-0.13277639830249133	-0.11813649937302782	0.10186939741979496	0.14810145759434926	-0.008147820213935713	0.01654139143066346	-0.004832891914978432	0.005051592342552397	0.12724628963811538	-0.03438418465496816	-0.024849588532562666	0.02969387119697678	-0.050953853550889716	-0.007239515969290747	0.17481938731325758	-0.009926478957744816	-0.018868931362367725	-0.03769094610817539	-0.024454637644285272
-0.12628090494391034	0.07642171342265873	-0.2032367291428031	0.15427672591419958	-0.04935084196036566	0.045751493839304866	0.03402821398217925	0.025742637874216056	0.24234005377294424	-0.04104751035067	0.08396804573134507	0.026373789156170613	0.09893183352263737	-0.09082984178202946	0.11821679758571918	0.01522666748949869	0.007124395402028139	0.11746726480561764	-0.11566846915578106	-0.018267320925675457	0.08924922757647458	-0.11133712787206279	-0.09651278905569902	-0.1333320593352021	-0.10010554282829293	0.06854373573317936	0.03493852351154392	-0.2081910827208706	0.21415746775570407	0.04756791864362198	0.06520367782023218	0.09145488971121488	0.07166921941539373	0.03836000686885798	-0.15864161673882385	-0.05702051282216087	-0.08028109945507718	0.02682090478868487	-0.08760759640652835	-0.0006846125771507187	-0.08499226295132753	0.0853156499259173	-0.11899736003850964	-0.10857225346216681	0.05766836962915151	0.08455728404287582	0.16559657376313675	0.03746482931170708	-0.04014588548736951	-0.022848769821215947	-0.04744502056595235	0.044751759570280256
-0.1046693450908609	0.018498992842230888	-0.11124319922516486	0.05313861467982984	-0.09776541681664878	-0.034042206616257786	0.001861509008026929	0.16633058831941908	0.026897014402668257	0.0007200808188725372	-0.05115578156044484	-0.08771429129681052	-0.034091770140189076	-0.0012307594086169438	-0.04755775113473387	0.05679718592892276	0.02895837301298723	0.18807192203002196	-0.04956938538343286	-0.05706153341080998	0.13794222073492965	-0.02292091050875858	0.011358844305758316	0.020482695991974373	0.07940384249763043	-0.08159206737639697	0.07143947616195195	-0.11107719966374369	0.12706357088898423	-0.045252053109791655	0.05238611037257104	-0.0316935945642476	0.030715354563850675	-0.02449075555936564	0.07225103312361947	0.24305348018641493	0.008408253971369184	0.02416067972351412	-0.08518157503306376	0.1263353327776708	0.029370671928508674	-0.02588242392201895	-0.06134471815972863	-0.06046457035205794	0.08710980310368746	-0.0870110767692912	-0.10544892663006893	0.11909897566388733	0.08601674492719705	0.03286367389000425	0.024691266235585634	0.08932145006869718
-0.09166100195093253	0.04202869723719958	-0.046985975031405315	0.08677216288343624	-0.0358532124049433	0.00831870193336708	0.057985423046434	0.07333884504357217	-0.025687020890727386	-0.0457728522127156	-0.02624613545884763	-0.027217013947480967	0.00631474375102456	0.05231748880607419	0.11403016187436396	0.02434195600838429	-0.0020769375150239966	-0.0639522762302042	0.06636993568187283	0.03348517019405581	0.06844851911645197	-0.10392334941013681	-0.0396777169171465	-0.0654454469513879	0.07843414231571777	-0.10774560668854316	0.18916772791090763	0.04757266103287124	0.13896968839215584	-0.10263882689005492	0.04230470335009297	-0.11901894538934074	0.04981277734094629	0.18221410599280027	-0.08454459424291068	0.19822602237407377	0.05092351531960216	-0.02326972280755217	0.0009734803488274518	0.06535446951325985	-0.05083948590336365	0.01110487941498458	-0.08536485989257898	-0.1057242013186732	-0.10400085552451821	0.00016510832942052966	0.08357545927322835	0.004941583843171865	0.1014180789704876	0.03055949590260266	-0.11344618006977215	0.03649736697788421
-0.10547126816068747	0.040383748942436175	-0.03126242000540579	0.12368416015400348	0.013125780767041653	-0.05258308016133584	0.08225792165918291	0.04502931450191877	-0.09067837796099398	0.11843764290926154	-0.1332416137457444	0.053227921298045294	0.0763035753438853	0.0011816146962703167	0.08532591698144809	0.043469738685423503	-0.11552693631601663	-0.10321471047042151	-0.07412760708079155	-0.09780349070866493	0.15761138269405603	0.013961231387728507	0.07028453664938174	-0.033336128918291866	0.019553188891216676	-0.40628861886894724	0.16851563187091112	0.05617971784329058	-0.028939897555469177	-0.1837322567860382	-0.09801400473021593	0.06375682530875493	-0.029912415872550627	0.1431991140152937	-0.15347540050637865	0.016915328657706383	-0.17443078555026295	0.13001275116850072	0.15250179879765885	-0.12286294396369196	0.170995595170241	-0.060488243970821906	0.054195184234303494	-0.018454521944375468	-0.08285400777312546	-0.06068196356097891	0.18875694351201838	-0.0233564403549852	-0.005798181042679061	-0.1337071513794703	0.06689065087617085	0.08016307048681007
-0.10899366624998628	-0.030792163436652396	-0.0337848807435749	0.10697438908965536	0.102636790590905	-0.0793773232285858	-0.10867977195149067	-0.06918105672560658	0.040600040374631136	-0.14313468425835832	-0.10424578409842977	-0.11440999366185323	-0.1455371077348774	-0.0431395502251474	0.05501602263095115	-0.04946498924851184	0.03910742156064992	0.036330462349224206	0.14703333412549743	-0.10630927144504798	-0.35359522716056085	-0.05758404095680561	-0.31067255342629	0.2527341339169876	0.06694604732763251	-0.15885466540820498	-0.03305034141533442	0.3240847608984252	0.05001427145231462	0.06902505501027656	0.0031296572959205182	0.2228649732657676	0.07964845682484414	-0.11528329579961043	-0.12842279158330885	0.03329742898041471	0.016693863083723046	-0.11824128415286048	0.11542419411041466	-0.018017198797014078	-0.03646654925680756	0.02133060127160359	-0.02983028609419626	-0.038684724990485087	-0.05769798533804252	-0.06036901360193802	0.13321953608624904	0.1166944849310931	-0.06009822552769692	0.07864671390232411	-0.027255918453001758	0.0467092900286685
-0.09981787482767929	-0.01014412181470695	0.010275586179810248	0.07973617534765205	0.0673510635035698	-0.028411714125247928	-0.04923600862437777	0.0022192435451912334	-0.04711287052113989	0.1103353561663853	0.04205930572185215	-0.08757598664938177	0.027461482872791265	0.047362813285452776	-0.13084848366515295	-0.03299967452835506	-0.08274474649102292	-0.0991670275488558	-0.05234621727311997	-0.10577474264109032	0.0325199954519752	0.10839409819139498	0.13464337704261534	-0.006243683043466716	0.02103944989505916	-0.1977283989292272	0.09547042259947695	0.129785293780046	0.011311316058749339	0.08185575931124647	-0.0407629021889479	0.030131388595612183	-0.05331230990249667	0.11888667253560607	-0.07490230310993669	0.08775175232212304	-0.033480363260330756	0.07975523244338782	-0.013543888969868523	0.023365009264495314	-0.08772880605424732	0.07852383551153089	-0.04037738296807484	0.010299794733938605	0.06117903964202087	0.09485043942836664	-0.024667938017331775	0.08029138261755993	-0.23571843463137143	0.1016862107508334	0.16326399077613876	0.04266052191154068
